PROJECT	EXCEPTION	TYPE	ORIGIN	HANDLERS	AUTOCOMPLETE	EMPTY
507	org.lwjgl.LWJGLException	Checked	Library	false	false
508	org.lwjgl.LWJGLException	Checked	Library	false	false
509	org.lwjgl.LWJGLException	Checked	Library	false	false
510	org.lwjgl.LWJGLException	Checked	Library	false	false
511	org.lwjgl.LWJGLException	Checked	Library	false	false
512	java.lang.Throwable	Checked	Java	false	false
513	java.lang.Throwable	Checked	Java	false	false
514	java.lang.Throwable	Checked	Java	false	false
515	java.lang.Exception	Checked	Java	false	false
516	java.lang.Exception	Checked	Java	false	false
517	javazoom.jl.decoder.BitstreamException	Checked	Library	false	false
518	java.lang.Throwable	Checked	Java	false	false
519	java.lang.Exception	Checked	Java	false	true
520	javazoom.jl.decoder.BitstreamException	Checked	Library	false	true
521	java.lang.Throwable	Checked	Java	false	false
522	java.lang.Exception	Checked	Java	false	true
523	java.io.IOException	Checked	Java	false	false
524	java.lang.Exception	Checked	Java	false	false
525	java.lang.Exception	Checked	Java	false	false
526	java.lang.Exception	Checked	Java	false	false
527	org.lwjgl.LWJGLException	Checked	Library	false	false
528	java.lang.Exception	Checked	Java	false	false
529	java.lang.Exception	Checked	Java	false	false
530	java.lang.InterruptedException	Checked	Java	false	true
531	java.lang.InterruptedException	Checked	Java	false	true
532	java.io.IOException	Checked	Java	false	false
533	java.io.IOException	Checked	Java	false	false
534	java.lang.Throwable	Checked	Java	false	false
535	java.lang.Throwable	Checked	Java	false	false
536	java.lang.InterruptedException	Checked	Java	false	true
537	java.lang.Throwable	Checked	Java	false	false
538	java.lang.Throwable	Checked	Java	false	false
539	java.lang.Exception	Checked	Java	false	false
540	java.lang.Exception	Checked	Java	false	false
541	java.lang.Exception	Checked	Java	false	false
542	java.lang.Exception	Checked	Java	false	false
543	java.lang.Exception	Checked	Java	false	false
544	java.lang.Exception	Checked	Java	false	false
545	java.lang.Exception	Checked	Java	false	false
546	java.lang.Exception	Checked	Java	false	false
547	java.lang.Exception	Checked	Java	false	false
548	java.io.IOException	Checked	Java	false	false
549	java.lang.Exception	Checked	Java	false	false
550	java.io.IOException	Checked	Java	false	false
551	java.lang.Exception	Checked	Java	false	false
552	java.lang.Exception	Checked	Java	false	false
553	java.lang.Exception	Checked	Java	false	false
554	java.lang.Exception	Checked	Java	false	false
555	java.io.IOException	Checked	Java	false	false
556	java.lang.Exception	Checked	Java	false	false
557	java.lang.Exception	Checked	Java	false	true
558	java.io.IOException	Checked	Java	false	true
559	java.io.IOException	Checked	Java	false	true
560	java.lang.Exception	Checked	Java	false	false
561	java.io.IOException	Checked	Java	false	false
562	java.lang.Exception	Checked	Java	false	false
563	java.lang.Exception	Checked	Java	false	false
564	java.lang.Exception	Checked	Java	false	false
565	java.lang.InterruptedException	Checked	Java	false	false
566	java.lang.InterruptedException	Checked	Java	false	false
567	java.lang.Throwable	Checked	Java	false	false
568	java.lang.Throwable	Checked	Java	false	false
569	java.lang.InterruptedException	Checked	Java	false	false
570	java.lang.Throwable	Checked	Java	false	false
571	java.lang.InterruptedException	Checked	Java	false	true
572	java.lang.Exception	Checked	Java	false	false
573	java.lang.Throwable	Checked	Java	false	false
574	java.lang.Exception	Checked	Java	false	false
575	java.lang.Exception	Checked	Java	false	false
576	java.lang.Exception	Checked	Java	true	false
577	java.lang.Exception	Checked	Java	false	false
578	java.lang.IllegalStateException	Unchecked	Java	true	false
579	java.io.IOException	Checked	Java	true	false
580	java.lang.IllegalStateException	Unchecked	Java	true	false
581	java.io.IOException	Checked	Java	true	false
582	java.lang.Throwable	Checked	Java	false	false
583	java.io.IOException	Checked	Java	false	false
584	java.io.FileNotFoundException	Checked	Java	true	false
585	java.io.IOException	Checked	Java	false	false
586	java.io.FileNotFoundException	Checked	Java	true	false
587	java.lang.IllegalArgumentException	Unchecked	Java	false	false
588	java.lang.InterruptedException	Checked	Java	false	true
589	java.lang.RuntimeException	Unchecked	Java	false	false
590	java.lang.InterruptedException	Checked	Java	false	false
591	java.lang.InterruptedException	Checked	Java	false	false
592	java.lang.InterruptedException	Checked	Java	false	false
593	java.lang.InterruptedException	Checked	Java	false	false
594	java.lang.InterruptedException	Checked	Java	false	false
595	java.lang.InterruptedException	Checked	Java	false	false
