PROJECT	EXCEPTION	TYPE	ORIGIN	HANDLERS	AUTOCOMPLETE	EMPTY
1811	org.springframework.beans.factory.NoSuchBeanDefinitionException	Unchecked	System	false	false
1812	java.lang.Throwable	Checked	Java	false	false
1813	java.lang.Throwable	Checked	Java	false	false
1814	java.util.concurrent.ExecutionException	Checked	Java	false	false
1815	java.lang.Throwable	Checked	Java	false	false
1816	java.lang.Throwable	Checked	Java	false	false
1817	java.lang.Throwable	Checked	Java	false	false
1818	java.lang.Throwable	Checked	Java	false	false
1819	java.lang.Throwable	Checked	Java	false	false
1820	java.lang.Throwable	Checked	Java	false	false
1821	org.springframework.aop.framework.adapter.UnknownAdviceTypeException	Unchecked	System	false	false
1822	java.lang.CloneNotSupportedException	Checked	Java	false	false
1823	org.springframework.beans.factory.BeanCreationException	Unchecked	System	false	false
1824	java.lang.Throwable	Checked	Java	false	false
1825	java.lang.reflect.InvocationTargetException	Checked	Java	false	false
1826	java.lang.Throwable	Checked	Java	false	false
1827	java.lang.Throwable	Checked	Java	false	false
1828	java.lang.IllegalArgumentException	Unchecked	Java	false	false
1829	java.lang.reflect.InvocationTargetException	Checked	Java	false	false
1830	java.lang.NoSuchMethodException	Checked	Java	false	false
1831	org.springframework.aop.aspectj.AspectJAdviceParameterNameDiscoverer.AmbiguousBindingException	Unchecked	System	false	false
1832	java.lang.IllegalArgumentException	Unchecked	Java	false	false
1833	java.lang.Throwable	Checked	Java	false	false
1834	java.lang.Throwable	Checked	Java	false	false
1835	org.aspectj.weaver.reflect.ReflectionWorld.ReflectionWorldException	Unchecked	Library	false	false
1836	java.lang.IllegalStateException	Unchecked	Java	false	false
1837	java.lang.Throwable	Checked	Java	false	false
1838	java.lang.Throwable	Checked	Java	false	false
1839	java.lang.Throwable	Checked	Java	false	false
1840	org.aspectj.weaver.reflect.ReflectionWorld.ReflectionWorldException	Unchecked	Library	false	false
1841	org.aspectj.weaver.reflect.ReflectionWorld.ReflectionWorldException	Unchecked	Library	false	false
1842	org.aspectj.weaver.reflect.ReflectionWorld.ReflectionWorldException	Unchecked	Library	false	false
1843	org.aspectj.weaver.reflect.ReflectionWorld.ReflectionWorldException	Unchecked	Library	false	false
1844	org.aspectj.weaver.reflect.ReflectionWorld.ReflectionWorldException	Unchecked	Library	false	false
1845	java.lang.NoSuchFieldException	Checked	Java	false	false
1846	java.lang.IllegalAccessException	Checked	Java	false	false
1847	java.lang.IllegalAccessException	Checked	Java	false	false
1848	java.lang.IllegalAccessException	Checked	Java	false	false
1849	java.lang.ClassNotFoundException	Checked	Java	false	false
1850	java.lang.NoSuchMethodException	Checked	Java	false	false
1851	java.lang.InstantiationException	Checked	Java	false	false
1852	java.lang.IllegalAccessException	Checked	Java	false	false
1853	java.lang.reflect.InvocationTargetException	Checked	Java	false	false
1854	java.lang.Exception	Checked	Java	false	false
1855	java.lang.NoSuchMethodException	Checked	Java	false	false
1856	java.lang.NoSuchMethodException	Checked	Java	false	false
